Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rating
7633,US-2014-158526,2014-12-30,2015-01-02,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0.0,314.04,4.2
7634,US-2014-158526,2014-12-30,2015-01-02,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0.0,5.89,4.2
7635,US-2014-158526,2014-12-30,2015-01-02,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.03,4.6
7636,US-2014-158526,2014-12-30,2015-01-02,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0.0,87.28,4.1
7637,US-2014-158526,2014-12-30,2015-01-02,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0.0,77.62,4.1
7638,CA-2014-104885,2014-03-03,2014-03-09,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.48,4.3
7639,CA-2014-104885,2014-03-03,2014-03-09,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,OFF-EN-10003286,Office Supplies,Envelopes,Staples,57.96,7,0.0,27.24,3.4
7640,CA-2014-104885,2014-03-03,2014-03-09,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0.0,101.65,4.3
7641,CA-2014-104885,2014-03-03,2014-03-09,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,OFF-PA-10002764,Office Supplies,Paper,Staples,68.04,6,0.0,33.34,4.2
7642,US-2013-157490,2013-10-07,2013-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,4.3
7643,US-2013-157490,2013-10-07,2013-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.9,4,0.7,-14.92,3.8
7644,US-2013-157490,2013-10-07,2013-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.98,4,0.7,-9.18,4.0
7645,US-2013-157490,2013-10-07,2013-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.85,4.4
7646,CA-2012-161452,2012-04-05,2012-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,0.2,89.22,3.6
7647,US-2011-115196,2011-09-09,2011-09-13,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-572.0,4.2
7648,CA-2013-138968,2013-03-16,2013-03-17,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.54,2,0.2,1.65,4.5
7649,CA-2013-138968,2013-03-16,2013-03-17,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.03,4,0.2,84.5,4.2
7650,CA-2012-101889,2012-12-27,2012-12-31,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.7,4.3
7651,CA-2012-101889,2012-12-27,2012-12-31,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,OFF-EN-10003286,Office Supplies,Envelopes,Staples,19.87,3,0.2,6.71,4.2
7652,CA-2014-110821,2014-08-08,2014-08-09,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.45,3,0.2,-13.44,3.8
7653,CA-2014-110821,2014-08-08,2014-08-09,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.11,4.1
7654,CA-2012-121552,2012-03-22,2012-03-27,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0.0,5.48,3.9
7655,CA-2012-107685,2012-11-30,2012-12-02,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.15,3.6
7656,CA-2012-107685,2012-11-30,2012-12-02,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.44,3.8
7657,US-2011-120740,2011-04-15,2011-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.0,31.02,4.0
7658,US-2011-120740,2011-04-15,2011-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.98,3.7
7659,CA-2014-155740,2014-07-31,2014-08-03,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.78,4,0.7,-53.74,4
7660,CA-2014-146493,2014-06-02,2014-06-06,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0.0,25.87,4.4
7661,CA-2011-105417,2011-01-08,2011-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.73,3,0.6,-53.71,3.9
7662,CA-2011-105417,2011-01-08,2011-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.25,4.3
7663,US-2014-141509,2014-09-30,2014-10-02,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.79,3.6
7664,CA-2014-139493,2014-09-14,2014-09-20,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.79,4.3
7665,CA-2011-151967,2011-10-22,2011-10-26,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.39,4.2
7666,US-2013-140158,2013-10-05,2013-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0.0,13.98,4.0
7667,US-2013-140158,2013-10-05,2013-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0.0,2591.96,3.9
7668,US-2013-140158,2013-10-05,2013-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0.0,34.54,4.2
7669,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0.0,19.24,4.0
7670,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0.0,28.17,4.2
7671,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0.0,88.39,4.0
7672,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0.0,32.49,4.2
7673,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0.0,4.68,4
7674,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5,0.0,69.7,4.0
7675,CA-2012-130974,2012-11-27,2012-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.07,4,0.3,0.0,4.2
7676,CA-2014-133487,2014-05-07,2014-05-10,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.29,4.5
7677,CA-2011-142951,2011-10-08,2011-10-08,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.47,3,0.2,4.99,4.1
7678,CA-2011-133592,2011-12-31,2012-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0.0,91.95,3.7
7679,CA-2011-133592,2011-12-31,2012-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.02,4.2
7680,CA-2011-133592,2011-12-31,2012-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0.0,742.63,4.3
7681,CA-2011-133592,2011-12-31,2012-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0.0,78.65,4.1
7682,CA-2011-133592,2011-12-31,2012-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0.0,151.47,4.1
7683,CA-2012-120782,2012-04-28,2012-05-01,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.73,1,0.1,41.5,3.9
7684,CA-2012-120782,2012-04-28,2012-05-01,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0.0,1906.48,4.2
7685,CA-2012-116876,2012-02-14,2012-02-21,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.42,9,0.2,9.58,4.0
7686,CA-2012-116876,2012-02-14,2012-02-21,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0.0,187.8,3.5
7687,CA-2013-169838,2013-11-26,2013-11-30,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0.0,329.41,4.2
7688,CA-2013-169838,2013-11-26,2013-11-30,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0.0,8.3,3.9
7689,CA-2013-169838,2013-11-26,2013-11-30,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,-160.0,8,0.0,62.4,4.3
7690,US-2014-128951,2014-07-16,2014-07-18,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0.0,50.38,3.1
7691,US-2014-128951,2014-07-16,2014-07-18,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0.0,157.13,4.1
7692,US-2014-128951,2014-07-16,2014-07-18,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.22,4.1
7693,CA-2011-102330,2011-12-29,2012-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0.0,44.4,4.3
7694,CA-2011-102330,2011-12-29,2012-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,TEC-PH-10001051,Technology,Phones,HTC One,319.97,4,0.2,36.0,3.2
7695,CA-2013-118899,2013-03-23,2013-03-23,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.89,7,0.2,14.69,3.8
7696,CA-2014-107958,2014-07-03,2014-07-06,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.44,3.8
7697,CA-2014-107958,2014-07-03,2014-07-06,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.23,4,0.8,-8.11,4.5
7698,CA-2014-151799,2014-12-15,2014-12-19,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0.0,467.99,4.6
7699,CA-2014-151799,2014-12-15,2014-12-19,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0.0,2.22,4
7700,CA-2014-151799,2014-12-15,2014-12-19,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.0,6.68,5.0
7701,CA-2014-151799,2014-12-15,2014-12-19,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0.0,8.12,4.0
7702,CA-2014-151799,2014-12-15,2014-12-19,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.58,2,0.3,-52.66,4.2
7703,CA-2013-114601,2013-08-27,2013-09-03,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2,0.0,5.66,4.3
7704,CA-2013-114601,2013-08-27,2013-09-03,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.0,58.79,4.1
7705,CA-2013-114601,2013-08-27,2013-09-03,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0.0,98.52,4.1
7706,CA-2013-114601,2013-08-27,2013-09-03,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band GigabitÃÂ Smart WiFi Router,479.97,3,0.0,163.19,4
7707,CA-2013-114601,2013-08-27,2013-09-03,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0.0,2.51,3.0
7708,CA-2014-100237,2014-10-16,2014-10-20,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0.0,4.2,4.1
7709,CA-2011-139542,2011-10-25,2011-10-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3,0.2,0.51,3.8
7710,CA-2011-139542,2011-10-25,2011-10-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.7,3,0.7,-9.59,4.3
7711,US-2012-142811,2012-04-02,2012-04-07,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.92,4.3
7712,CA-2014-139353,2014-10-29,2014-10-31,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.95,3,0.2,15.59,4.3
7713,CA-2014-139353,2014-10-29,2014-10-31,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.2,-29.44,4.3
7714,CA-2014-139353,2014-10-29,2014-10-31,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.95,3,0.2,16.18,4.1
7715,CA-2011-150203,2011-12-05,2011-12-07,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0.0,72.58,4.0
7716,US-2014-101518,2014-11-04,2014-11-09,Standard Class,PB-19105,Peter BÃÂ¼hler,Consumer,United States,Philadelphia,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3,0.2,0.51,4.0
7717,CA-2012-149636,2012-01-06,2012-01-12,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25,4.1
7718,CA-2012-149636,2012-01-06,2012-01-12,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.94,2,0.7,-1.36,4.2
7719,US-2014-146213,2014-09-10,2014-09-15,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0.0,51.19,4.2
7720,CA-2012-108588,2012-01-05,2012-01-10,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.48,4.5
7721,CA-2012-108588,2012-01-05,2012-01-10,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0.0,8.22,4.1
7722,CA-2012-108588,2012-01-05,2012-01-10,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.17,2,0.2,4.61,4.3
7723,US-2014-138086,2014-04-17,2014-04-21,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0.0,12.22,4.7
7724,CA-2012-139374,2012-09-10,2012-09-14,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.89,1,0.3,-2.57,4.1
7725,CA-2013-113978,2013-09-26,2013-09-30,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.26,1,0.2,17.89,4.3
7726,CA-2013-113978,2013-09-26,2013-09-30,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.22,2,0.2,-4.84,4.1
7727,CA-2013-113978,2013-09-26,2013-09-30,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.54,3,0.2,-82.88,4.2
7728,US-2012-150231,2012-03-16,2012-03-20,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0.0,6.31,3.9
7729,CA-2013-106915,2013-11-27,2013-12-03,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.86,4,0.2,4.24,4.1
7730,US-2013-109260,2013-09-27,2013-10-02,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,TEC-AC-10002637,Technology,Accessories,LogitechÃÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),431.98,3,0.2,-75.6,4.4
7731,CA-2014-104850,2014-06-14,2014-06-20,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.14,4,0.2,-25.47,3.4
7732,CA-2014-140508,2014-09-19,2014-09-22,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.85,4,0.2,35.89,4.4
7733,CA-2014-143294,2014-06-03,2014-06-09,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.69,2,0.2,3.74,4.2
7734,CA-2013-165673,2013-05-16,2013-05-20,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4,0.2,5.52,3.2
7735,CA-2014-134418,2014-09-16,2014-09-21,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0.0,5.22,3.7
7736,US-2013-106313,2013-08-23,2013-08-27,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0.0,9.33,4.5
7737,CA-2011-105872,2011-05-30,2011-06-06,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.37,4,0.2,26.39,3.7
7738,CA-2014-108287,2014-12-19,2014-12-21,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.67,9,0.2,1.43,4.2
7739,CA-2014-141103,2014-07-31,2014-08-07,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0.0,43.18,3.8
7740,CA-2011-154781,2011-11-21,2011-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0.0,3.03,3.9
7741,CA-2011-154781,2011-11-21,2011-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0.0,28.5,4.1
7742,CA-2012-147816,2012-09-24,2012-09-26,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17,4.5
7743,CA-2014-105326,2014-08-21,2014-08-28,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0.0,12.44,3.9
7744,CA-2013-133613,2013-06-18,2013-06-23,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0.0,3.74,4.4
7745,CA-2013-133613,2013-06-18,2013-06-23,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0.0,153.08,4.6
7746,CA-2013-133613,2013-06-18,2013-06-23,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.85,4.5
7747,CA-2012-109113,2012-12-19,2012-12-23,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.49,2,0.2,4.78,3.8
7748,CA-2012-156153,2012-05-31,2012-06-02,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3,4.1
