Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Transaction,Customer Name,Segment,Country,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rating
7827,CA-2014-117114,01-11-2014,06-11-2014,Standard Class,CY-12745,$508.77,Craig Yedwab,Corporate,United States,Chicago,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OCÃÂ Speaker Phone,$508.77,4,0.2,$38.16,3.9
7828,CA-2014-117114,01-11-2014,06-11-2014,Standard Class,CY-12745,$9.91,Craig Yedwab,Corporate,United States,Chicago,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",$9.91,3,0.2,$3.22,4.3
7829,CA-2012-137302,26-04-2012,01-05-2012,Standard Class,BW-11110,$63.94,Bart Watters,Corporate,United States,San Diego,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,$63.94,3,0.2,$6.39,4.1
7830,CA-2012-137302,26-04-2012,01-05-2012,Standard Class,BW-11110,$59.52,Bart Watters,Corporate,United States,San Diego,OFF-AR-10000588,Office Supplies,Art,Newell 345,$59.52,3,0.0,$15.48,3.5
7831,CA-2012-137302,26-04-2012,01-05-2012,Standard Class,BW-11110,$311.98,Bart Watters,Corporate,United States,San Diego,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,$311.98,3,0.2,$39.00,4.5
7832,CA-2012-137302,26-04-2012,01-05-2012,Standard Class,BW-11110,$50.35,Bart Watters,Corporate,United States,San Diego,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$50.35,3,0.2,$17.62,3.8
7833,CA-2013-112382,10-05-2013,14-05-2013,Standard Class,MB-18085,$19.14,Mick Brown,Consumer,United States,Houston,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$19.14,2,0.2,$1.91,4.2
7834,CA-2012-128958,24-01-2012,28-01-2012,Standard Class,CR-12820,$13.12,Cyra Reiten,Home Office,United States,West Palm Beach,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,$13.12,5,0.2,$2.13,4.2
7835,CA-2012-106257,13-04-2012,17-04-2012,Second Class,EB-14110,$241.57,Eugene Barchas,Consumer,United States,Los Angeles,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",$241.57,2,0.2,$-15.10,4.3
7836,CA-2012-106257,13-04-2012,17-04-2012,Second Class,EB-14110,$479.92,Eugene Barchas,Consumer,United States,Los Angeles,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,$479.92,2,0.2,$41.99,4.1
7837,CA-2012-149083,25-09-2012,30-09-2012,Standard Class,SH-19975,$307.14,Sally Hughsby,Corporate,United States,Seattle,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,$307.14,4,0.2,$-11.52,4.0
7838,CA-2012-149083,25-09-2012,30-09-2012,Standard Class,SH-19975,$12.60,Sally Hughsby,Corporate,United States,Seattle,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",$12.60,2,0.0,$5.80,3.8
7839,CA-2012-149083,25-09-2012,30-09-2012,Standard Class,SH-19975,$159.98,Sally Hughsby,Corporate,United States,Seattle,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$159.98,2,0.0,$57.59,4.0
7840,US-2011-137869,28-03-2011,02-04-2011,Standard Class,CV-12295,$6.12,Christina VanderZanden,Consumer,United States,Des Moines,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$6.12,3,0.0,$2.88,4.0
7841,US-2011-137869,28-03-2011,02-04-2011,Standard Class,CV-12295,$1184.72,Christina VanderZanden,Consumer,United States,Des Moines,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,$1184.72,4,0.0,$106.62,4.0
7842,CA-2013-116603,18-07-2013,23-07-2013,Standard Class,AT-10735,$45.96,Annie Thurman,Consumer,United States,New York City,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,$45.96,2,0.0,$13.79,4.7
7843,CA-2011-158470,19-04-2011,23-04-2011,Second Class,AG-10390,$58.05,Allen Goldenen,Consumer,United States,Arlington,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,$58.05,3,0.0,$26.70,4.5
7844,CA-2011-158470,19-04-2011,23-04-2011,Second Class,AG-10390,$71.28,Allen Goldenen,Consumer,United States,Arlington,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,$71.28,11,0.0,$34.21,4.2
7845,US-2014-123834,22-07-2014,26-07-2014,Standard Class,GM-14500,$124.40,Gene McClure,Consumer,United States,Pharr,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$124.40,4,0.3,$-21.33,4.1
7846,CA-2012-125976,27-09-2012,02-10-2012,Standard Class,JK-15205,$154.90,Jamie Kunitz,Consumer,United States,Arlington,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,$154.90,5,0.0,$69.70,4.3
7847,CA-2012-125976,27-09-2012,02-10-2012,Standard Class,JK-15205,$1871.88,Jamie Kunitz,Consumer,United States,Arlington,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$1871.88,12,0.0,$561.56,4.1
7848,CA-2013-128706,27-02-2013,03-03-2013,Standard Class,DW-13540,$16.19,Don Weiss,Consumer,United States,Houston,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,$16.19,2,0.6,$-6.88,3.8
7849,CA-2013-104311,03-05-2013,07-05-2013,Standard Class,AS-10090,$18.94,Adam Shillingsburg,Consumer,United States,Irving,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,$18.94,3,0.2,$-3.79,4.2
7850,CA-2013-104311,03-05-2013,07-05-2013,Standard Class,AS-10090,$12.67,Adam Shillingsburg,Consumer,United States,Irving,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,$12.67,3,0.2,$-3.17,4.1
7851,CA-2013-104311,03-05-2013,07-05-2013,Standard Class,AS-10090,$5.04,Adam Shillingsburg,Consumer,United States,Irving,OFF-LA-10000973,Office Supplies,Labels,Avery 502,$5.04,2,0.2,$1.76,4.3
7852,CA-2011-169649,09-12-2011,15-12-2011,Standard Class,TS-21205,$8.45,Thomas Seio,Corporate,United States,Chicago,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,$8.45,2,0.2,$2.96,4.3
7853,CA-2011-169649,09-12-2011,15-12-2011,Standard Class,TS-21205,$20.39,Thomas Seio,Corporate,United States,Chicago,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,$20.39,2,0.8,$-53.01,4.1
7854,CA-2012-144890,25-12-2012,29-12-2012,Standard Class,SM-20320,$9.96,Sean Miller,Home Office,United States,Los Angeles,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,$9.96,2,0.0,$4.88,4.1
7855,CA-2014-135587,08-12-2014,13-12-2014,Standard Class,BH-11710,$320.64,Brosina Hoffman,Consumer,United States,Hattiesburg,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",$320.64,4,0.0,$89.78,4.0
7856,CA-2014-135587,08-12-2014,13-12-2014,Standard Class,BH-11710,$52.00,Brosina Hoffman,Consumer,United States,Hattiesburg,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,$52.00,4,0.0,$23.40,4.2
7857,CA-2011-103429,30-05-2011,01-06-2011,First Class,LW-16825,$25.58,Laurel Workman,Corporate,United States,New York City,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",$25.58,2,0.2,$8.95,4.3
7858,CA-2011-103429,30-05-2011,01-06-2011,First Class,LW-16825,$464.00,Laurel Workman,Corporate,United States,New York City,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,$464.00,5,0.0,$134.56,4.2
7859,CA-2011-103429,30-05-2011,01-06-2011,First Class,LW-16825,$235.95,Laurel Workman,Corporate,United States,New York City,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,$235.95,3,0.0,$77.86,4.1
7860,CA-2011-103429,30-05-2011,01-06-2011,First Class,LW-16825,$39.96,Laurel Workman,Corporate,United States,New York City,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,$39.96,4,0.0,$17.98,4.4
7861,CA-2014-152261,03-03-2014,07-03-2014,Standard Class,JA-15970,$18.53,Joseph Airdo,Consumer,United States,Cuyahoga Falls,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,$18.53,4,0.7,$-12.35,4.2
7862,CA-2012-142993,12-10-2012,17-10-2012,Standard Class,KA-16525,$17.90,Kelly Andreada,Consumer,United States,Seattle,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$17.90,2,0.0,$3.40,4.3
7863,CA-2012-142993,12-10-2012,17-10-2012,Standard Class,KA-16525,$81.96,Kelly Andreada,Consumer,United States,Seattle,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",$81.96,2,0.0,$0.00,4.0
7864,CA-2012-143364,14-07-2012,19-07-2012,Second Class,TG-21310,$272.74,Toby Gnade,Consumer,United States,Mesa,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,$272.74,3,0.2,$-64.77,4.1
7865,CA-2012-143364,14-07-2012,19-07-2012,Second Class,TG-21310,$18.50,Toby Gnade,Consumer,United States,Mesa,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,$18.50,4,0.2,$6.70,4.8
7866,CA-2012-143364,14-07-2012,19-07-2012,Second Class,TG-21310,$441.92,Toby Gnade,Consumer,United States,Mesa,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,$441.92,2,0.2,$49.72,3.9
7867,CA-2012-143364,14-07-2012,19-07-2012,Second Class,TG-21310,$127.76,Toby Gnade,Consumer,United States,Mesa,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",$127.76,6,0.7,$-191.65,4.2
7868,CA-2011-100972,19-11-2011,24-11-2011,Second Class,DB-13360,$166.44,Dennis Bolton,Home Office,United States,Salt Lake City,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,$166.44,3,0.0,$79.89,4.2
7869,CA-2013-136994,28-05-2013,03-06-2013,Standard Class,LS-17245,$13.38,Lynn Smith,Consumer,United States,Los Angeles,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",$13.38,2,0.0,$6.15,3.5
7870,US-2014-166233,04-07-2014,10-07-2014,Standard Class,MO-17950,$24.00,Michael Oakman,Consumer,United States,Jacksonville,TEC-AC-10002167,Technology,Accessories,ImationÃÂ 8gb Micro Traveldrive Usb 2.0ÃÂ Flash Drive,$24.00,2,0.2,$-2.70,4.1
7871,CA-2014-122112,26-09-2014,30-09-2014,Standard Class,CA-11965,$24.45,Carol Adams,Corporate,United States,Lakewood,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,$24.45,4,0.2,$8.86,4.4
7872,CA-2013-101672,04-10-2013,08-10-2013,Standard Class,DB-12910,$6.16,Daniel Byrd,Home Office,United States,Lake Forest,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,$6.16,2,0.0,$2.96,3.3
7873,CA-2013-101672,04-10-2013,08-10-2013,Standard Class,DB-12910,$915.14,Daniel Byrd,Home Office,United States,Lake Forest,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$915.14,4,0.2,$102.95,4.3
7874,CA-2013-101672,04-10-2013,08-10-2013,Standard Class,DB-12910,$8.56,Daniel Byrd,Home Office,United States,Lake Forest,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,$8.56,2,0.0,$3.85,4.0
7875,CA-2013-101672,04-10-2013,08-10-2013,Standard Class,DB-12910,$97.82,Daniel Byrd,Home Office,United States,Lake Forest,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,$97.82,2,0.0,$45.98,4.2
7876,CA-2014-168403,10-09-2014,16-09-2014,Standard Class,DK-12835,$31.10,Damala Kotsonis,Corporate,United States,Portland,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,$31.10,6,0.2,$11.28,4.3
7877,CA-2014-168403,10-09-2014,16-09-2014,Standard Class,DK-12835,$11.18,Damala Kotsonis,Corporate,United States,Portland,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$11.18,1,0.2,$0.84,4.1
7878,CA-2012-148705,12-03-2012,18-03-2012,Standard Class,EB-14170,$5.04,Evan Bailliet,Consumer,United States,Charlotte,OFF-LA-10001641,Office Supplies,Labels,Avery 518,$5.04,2,0.2,$1.76,4.1
7879,CA-2013-160241,30-11-2013,05-12-2013,Second Class,DR-12940,$242.18,Daniel Raglin,Home Office,United States,Aurora,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",$242.18,4,0.6,$-302.72,4.3
7880,CA-2013-155747,15-06-2013,22-06-2013,Standard Class,JS-15685,$337.18,Jim Sink,Corporate,United States,Philadelphia,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,$337.18,2,0.4,$-118.01,3.9
7881,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$13.34,Lena Cacioppo,Consumer,United States,Thornton,OFF-AR-10003856,Office Supplies,Art,Newell 344,$13.34,6,0.2,$1.00,3.6
7882,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$76.75,Lena Cacioppo,Consumer,United States,Thornton,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,$76.75,6,0.2,$10.55,3.8
7883,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$102.34,Lena Cacioppo,Consumer,United States,Thornton,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,$102.34,8,0.2,$14.07,4.2
7884,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$10.32,Lena Cacioppo,Consumer,United States,Thornton,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",$10.32,2,0.2,$3.74,3.8
7885,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$47.32,Lena Cacioppo,Consumer,United States,Thornton,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$47.32,7,0.2,$5.92,4.3
7886,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$23.38,Lena Cacioppo,Consumer,United States,Thornton,FUR-FU-10004351,Furniture,Furnishings,Staples,$23.38,3,0.2,$7.01,4.1
7887,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$16.72,Lena Cacioppo,Consumer,United States,Thornton,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$16.72,5,0.2,$3.34,4.0
7888,CA-2014-118017,04-12-2014,07-12-2014,Second Class,LC-16870,$16.19,Lena Cacioppo,Consumer,United States,Thornton,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,$16.19,1,0.2,$4.66,4
7889,CA-2013-113117,17-08-2013,23-08-2013,Standard Class,JP-15520,$32.40,Jeremy Pistek,Consumer,United States,Davis,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$32.40,5,0.0,$15.55,3.8
7890,CA-2013-148684,26-12-2013,30-12-2013,Standard Class,TS-21655,$19.89,Trudy Schmidt,Consumer,United States,Fayetteville,OFF-AR-10003811,Office Supplies,Art,Newell 327,$19.89,9,0.0,$5.37,4.1
7891,CA-2013-148684,26-12-2013,30-12-2013,Standard Class,TS-21655,$399.98,Trudy Schmidt,Consumer,United States,Fayetteville,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,$399.98,2,0.0,$171.99,3.4
7892,CA-2013-148684,26-12-2013,30-12-2013,Standard Class,TS-21655,$343.85,Trudy Schmidt,Consumer,United States,Fayetteville,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",$343.85,5,0.0,$137.54,4
7893,CA-2013-148684,26-12-2013,30-12-2013,Standard Class,TS-21655,$106.32,Trudy Schmidt,Consumer,United States,Fayetteville,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,$106.32,3,0.0,$49.97,4.1
7894,CA-2014-125367,24-07-2014,31-07-2014,Standard Class,NM-18445,$13.92,Nathan Mautz,Home Office,United States,New York City,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones ÃÂSnapÃÂ Scratch Pad Binder Tool for Ring Binders,$13.92,3,0.2,$4.35,3.6
7895,CA-2014-124744,22-06-2014,26-06-2014,Standard Class,EH-14125,$82.40,Eugene Hildebrand,Home Office,United States,Wheeling,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$82.40,5,0.0,$40.38,4.4
7896,CA-2014-124744,22-06-2014,26-06-2014,Standard Class,EH-14125,$6.24,Eugene Hildebrand,Home Office,United States,Wheeling,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,$6.24,2,0.0,$3.06,4.1
7897,CA-2014-124744,22-06-2014,26-06-2014,Standard Class,EH-14125,$447.84,Eugene Hildebrand,Home Office,United States,Wheeling,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,$447.84,8,0.0,$219.44,4.4
7898,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$272.05,Dan Campbell,Consumer,United States,Memphis,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,$272.05,7,0.2,$30.61,4.2
7899,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$1614.58,Dan Campbell,Consumer,United States,Memphis,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,$1614.58,6,0.7,$-1237.85,4.4
7900,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$24.32,Dan Campbell,Consumer,United States,Memphis,OFF-FA-10003495,Office Supplies,Fasteners,Staples,$24.32,5,0.2,$9.12,4.2
7901,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$1.58,Dan Campbell,Consumer,United States,Memphis,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,$1.58,2,0.2,$0.48,4.3
7902,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$31.98,Dan Campbell,Consumer,United States,Memphis,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,$31.98,1,0.2,$0.00,3.9
7903,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$14.76,Dan Campbell,Consumer,United States,Memphis,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,$14.76,5,0.2,$4.80,3.9
7904,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,DC-12850,$423.65,Dan Campbell,Consumer,United States,Memphis,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,$423.65,2,0.2,$47.66,3.9
7905,CA-2012-126669,07-11-2012,13-11-2012,Standard Class,DO-13645,$76.64,Doug O'Connell,Consumer,United States,Houston,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,$76.64,2,0.2,$26.82,4.1
7906,US-2012-118766,15-10-2012,22-10-2012,Standard Class,LS-16975,$4.46,Lindsay Shagiari,Home Office,United States,Dallas,OFF-EN-10001415,Office Supplies,Envelopes,Staples,$4.46,1,0.2,$1.67,3.9
7907,US-2012-118766,15-10-2012,22-10-2012,Standard Class,LS-16975,$3.96,Lindsay Shagiari,Home Office,United States,Dallas,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,$3.96,10,0.8,$-6.93,4.2
7908,CA-2013-112585,31-07-2013,03-08-2013,First Class,RW-19630,$715.64,Rob Williams,Corporate,United States,San Francisco,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,$715.64,2,0.0,$178.91,4.1
7909,CA-2013-149762,04-12-2013,08-12-2013,Standard Class,RD-19720,$268.70,Roger Demir,Consumer,United States,Morgan Hill,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,$268.70,3,0.2,$6.72,4.2
7910,CA-2013-149762,04-12-2013,08-12-2013,Standard Class,RD-19720,$21.92,Roger Demir,Consumer,United States,Morgan Hill,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,$21.92,8,0.0,$5.92,3.9
7911,CA-2013-149762,04-12-2013,08-12-2013,Standard Class,RD-19720,$48.72,Roger Demir,Consumer,United States,Morgan Hill,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$48.72,3,0.0,$7.31,4.4
7912,CA-2013-149762,04-12-2013,08-12-2013,Standard Class,RD-19720,$205.67,Roger Demir,Consumer,United States,Morgan Hill,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$205.67,2,0.15,$-12.10,4.5
7913,CA-2013-167605,29-04-2013,01-05-2013,Second Class,RB-19570,$30.34,Rob Beeghly,Consumer,United States,Saint Charles,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",$30.34,2,0.6,$-31.86,4.1
7914,US-2014-105697,26-08-2014,28-08-2014,First Class,JE-15715,$25.70,Joe Elijah,Consumer,United States,Cleveland,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",$25.70,2,0.2,$1.93,4.0
7915,CA-2014-165323,18-06-2014,22-06-2014,Standard Class,SR-20740,$3404.50,Steven Roelle,Home Office,United States,New York City,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,$3404.50,5,0.0,$1668.20,4.4
7916,CA-2014-165323,18-06-2014,22-06-2014,Standard Class,SR-20740,$101.34,Steven Roelle,Home Office,United States,New York City,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,$101.34,3,0.0,$8.11,4.0
7917,CA-2012-110891,20-11-2012,24-11-2012,Standard Class,PO-19195,$344.37,Phillina Ober,Home Office,United States,Philadelphia,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$344.37,4,0.3,$-93.47,4
7918,CA-2014-100783,05-09-2014,09-09-2014,Second Class,JK-16120,$30.38,Julie Kriz,Home Office,United States,Garland,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$30.38,1,0.2,$3.80,4.2
7919,CA-2012-152513,04-07-2012,08-07-2012,Second Class,JP-16135,$22.85,Julie Prescott,Home Office,United States,San Diego,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$22.85,2,0.2,$7.43,4.1
7920,CA-2014-139822,16-09-2014,22-09-2014,Standard Class,Dp-13240,$38.62,Dean percer,Home Office,United States,Waterbury,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$38.62,2,0.0,$10.81,3.4
7921,CA-2014-139822,16-09-2014,22-09-2014,Standard Class,Dp-13240,$59.98,Dean percer,Home Office,United States,Waterbury,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,$59.98,2,0.0,$10.80,4.2
7922,CA-2014-107713,14-03-2014,18-03-2014,Standard Class,JB-16000,$174.30,Joy Bell-,Consumer,United States,Columbia,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$174.30,3,0.0,$81.92,3.9
7923,CA-2014-134096,25-09-2014,30-09-2014,Standard Class,PP-18955,$383.96,Paul Prost,Home Office,United States,Hollywood,TEC-PH-10000526,Technology,Phones,Vtech CS6719,$383.96,5,0.2,$38.40,4
7924,CA-2014-134096,25-09-2014,30-09-2014,Standard Class,PP-18955,$15.57,Paul Prost,Home Office,United States,Hollywood,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$15.57,3,0.7,$-11.42,4.1
7925,CA-2013-125843,14-08-2013,17-08-2013,First Class,RF-19840,$22.32,Roy FranzÃÂ¶sisch,Consumer,United States,Springfield,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,$22.32,4,0.0,$10.71,3.8
7926,CA-2013-125843,14-08-2013,17-08-2013,First Class,RF-19840,$103.60,Roy FranzÃÂ¶sisch,Consumer,United States,Springfield,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,$103.60,7,0.0,$51.80,4.1
7927,CA-2014-120404,21-11-2014,25-11-2014,Second Class,KH-16330,$2.97,Katharine Harms,Corporate,United States,New York City,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,$2.97,3,0.0,$1.34,4.2
7928,CA-2014-120404,21-11-2014,25-11-2014,Second Class,KH-16330,$569.99,Katharine Harms,Corporate,United States,New York City,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,$569.99,1,0.0,$171.00,4.3
7929,CA-2014-120404,21-11-2014,25-11-2014,Second Class,KH-16330,$50.97,Katharine Harms,Corporate,United States,New York City,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,$50.97,3,0.0,$9.17,4.2
7930,CA-2014-167549,26-07-2014,28-07-2014,First Class,EM-14200,$298.12,Evan Minnotte,Home Office,United States,Dallas,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,$298.12,6,0.3,$-4.26,4.2
7931,CA-2013-120082,26-03-2013,28-03-2013,Second Class,DK-12835,$59.52,Damala Kotsonis,Corporate,United States,New York City,OFF-AR-10001955,Office Supplies,Art,Newell 319,$59.52,3,0.0,$17.86,4.3
7932,US-2013-168095,16-07-2013,21-07-2013,Standard Class,MC-17425,$230.28,Mark Cousins,Corporate,United States,Portland,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,$230.28,3,0.2,$23.03,3.8
7933,US-2013-168095,16-07-2013,21-07-2013,Standard Class,MC-17425,$105.52,Mark Cousins,Corporate,United States,Portland,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,$105.52,5,0.2,$34.29,4.4
7934,CA-2014-166093,18-08-2014,25-08-2014,Standard Class,RW-19540,$23.36,Rick Wilson,Corporate,United States,Brentwood,OFF-EN-10003134,Office Supplies,Envelopes,Staples,$23.36,2,0.0,$11.68,3.5
7935,CA-2014-166093,18-08-2014,25-08-2014,Standard Class,RW-19540,$71.98,Rick Wilson,Corporate,United States,Brentwood,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$71.98,3,0.2,$9.00,4.4
7936,CA-2014-166093,18-08-2014,25-08-2014,Standard Class,RW-19540,$8.56,Rick Wilson,Corporate,United States,Brentwood,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$8.56,2,0.0,$3.85,4.3
